tiempo,h1,h2,h3,h4
1755142697.7870655,41.35096683960061,41.2694735899612,36.38386070469557,37.91446950384153
1755142697.8998916,41.36463516466255,41.283484693172866,36.342445989214035,37.890258558289325
1755142697.9584835,41.371704687134574,41.29074376337221,36.32097476834971,37.877703415007716
1755142697.9643304,41.372389121002975,41.29144699442499,36.31889419131483,37.8764866991244
1755142698.0920935,41.38777175280478,41.307272983275276,36.272046812302165,37.849085171351
1755142698.0997944,41.388669462072876,41.30819780844246,36.26930772208139,37.84748273364314
1755142698.1863039,41.39902858700379,41.318879811047545,36.237658681469945,37.82896471064302
1755142698.2547922,41.40720999222331,41.32732926442698,36.212608974443896,37.81430469184524
1755142698.3392742,41.4172759668285,41.337740949294144,36.18172323229608,37.79622518618567
1755142698.3920906,41.42353453983122,41.34422338416161,36.16248295784409,37.78496030824541
1755142698.5060837,41.4370509338235,41.358246746485385,36.12083320637152,37.76056910992407
1755142698.5494099,41.442146548158085,41.36354188620118,36.10509667937741,37.75135126937996
1755142698.6540508,41.45447394220758,41.376371151926044,36.066947231796036,37.72899999976961
1755142698.7058392,41.46054225852498,41.38269655753264,36.04812613433706,37.71797044368461
1755142698.8157945,41.47342307674121,41.39614520813172,36.008084227818166,37.694499506208594
1755142698.8723605,41.48002032767662,41.40304502681738,35.987527119170814,37.68244682944037
1755142699.0226064,41.49749703484271,41.42136206966952,35.932908847789214,37.650414324201925
1755142699.0310287,41.49842184149271,41.42233292629368,35.93001208793631,37.64871503926072
1755142699.1867714,41.51644768605529,41.44128840614984,35.87341726744254,37.615507645228774
1755142699.195042,41.5173782785812,41.44226865829502,35.87048863335522,37.613788835400726
1755142699.3325174,41.53317026920816,41.4589285363014,35.82068601302014,37.584553524070735
1755142699.3416107,41.53419334233089,41.460009484902486,35.817452753703094,37.58265511612235
1755142699.4907985,41.55120983174123,41.478018300316286,35.76355189096763,37.55099987866233
1755142699.549684,41.5578908794997,41.48510440080713,35.742325285901394,37.538529970901735
1755142699.6026514,41.56389698555377,41.49148213509151,35.72321202980206,37.52729973649093
1755142699.712511,41.57633275173864,41.50471008545819,35.68354356690277,37.50398643631921
1755142699.7413225,41.57956475943082,41.508153030681434,35.67321296885689,37.497913864792615
1755142699.8843758,41.59566520001399,41.52533559184285,35.621620778394075,37.46757905482901
1755142699.892242,41.59651981865662,41.52624911847128,35.61887616100758,37.465964934487836
1755142700.0338917,41.61237149494297,41.54322050963135,35.56785621220261,37.43595327344405
1755142700.0415897,41.61320615774042,41.54411556362244,35.565163845834086,37.4343691824512
1755142700.1216085,41.62211339815902,41.55367626934463,35.53639458832067,37.417440198552924
1755142700.1885467,41.6295378736519,41.56165806360695,35.51236215683935,37.40329547400057
1755142700.2902012,41.640771687788906,41.573757165705594,35.47590801324465,37.3818343654401
1755142700.3358016,41.645798753097644,41.579180096585056,35.459559161915756,37.37220744618517
1755142700.4453251,41.65785332062903,41.592205904738094,35.42026467804972,37.349063801338666
1755142700.49749,41.66356533616022,41.59838905565146,35.401599914932135,37.338067995686906
1755142700.5992744,41.67466996692394,41.61042987386258,35.36523016338363,37.31663690880527
1755142700.6645517,41.681783240556854,41.6181570113092,35.34187416562414,37.30287083143486
1755142700.7457101,41.69059814772575,41.62774811411702,35.31286683410555,37.2857701144601
1755142700.8159597,41.69818849918341,41.63602067012157,35.28783185841256,37.27100789514944
1755142700.9026446,41.70753294821551,41.64622270662979,35.25693798416906,37.252786636973084
1755142700.9450536,41.71209089816121,41.65120611288855,35.2418392394526,37.243879658179694
1755142701.086577,41.72727641242466,41.66784323141946,35.19139407829511,37.21411311550053
1755142701.1263154,41.73150462946806,41.672485055437726,35.17730921270417,37.20579970451859
1755142701.2134283,41.74080051639494,41.682704835863056,35.146282809013854,37.187483294264915
1755142701.2789197,41.74775963071082,41.69036879508782,35.12300107001719,37.17373579684905
1755142701.3948007,41.760037948722605,41.7039185168749,35.081808727679096,37.14940575773993
1755142701.401998,41.76077864068556,41.70473705022941,35.07931905419324,37.14793497394938
1755142701.5085533,41.77201918246994,41.71717498153614,35.04146979417923,37.125571569865855
1755142701.5858898,41.780137751364315,41.72617728899905,35.014054522924205,37.10936865742686
1755142701.6756675,41.789533752555485,41.73661607788408,34.98224271407971,37.0905625893111
1755142701.7315793,41.79536016005211,41.74309997679467,34.96247138513947,37.07887188524415
1755142701.8077881,41.8032882758112,41.75193621656085,34.93551235647655,37.0629279554026
1755142701.8718047,41.80992379080332,41.759343810257114,34.912898957016864,37.04955126462423
1755142701.8789027,41.81064194388631,41.76014618462486,34.91044880347662,37.04810175019329
1755142702.0133038,41.82453760810548,41.775697016243726,34.86293450429837,37.01998622588072
1755142702.021564,41.8253654209506,41.77662497693273,34.86009751758253,37.01830714112669
1755142702.1723504,41.84086487008476,41.79403189069485,34.80684549812077,36.98678209998855
1755142702.1807358,41.84170321650791,41.794975173709595,34.80395785247113,36.98507221069798
1755142702.2559977,41.84937793436904,41.803619022797065,34.77748750939062,36.96939609772267
1755142702.3196836,41.85586199262989,41.8109338439821,34.75507414302234,36.95611979590536
1755142702.4326646,41.86733545362862,41.82390446422539,34.715301548813095,36.93255464867987
1755142702.4716015,41.871265687476,41.828355590253636,34.70164413582305,36.924460807357846
1755142702.573205,41.88151492868062,41.83998268137954,34.665947743622596,36.903301420589884
1755142702.6301017,41.88722560635924,41.84647337526926,34.646007426087806,36.89147875904582
1755142702.7365775,41.897898947434015,41.85862841002399,34.608639934037626,36.8693179873969
1755142702.7696478,41.90119083123338,41.862383593421605,34.597088849142416,36.86246616960461
1755142702.92634,41.916769540169994,41.88019563767791,34.54225479196577,36.829930586044455
1755142703.0307882,41.92710899279657,41.892054952737105,34.5057060381588,36.808235893650796
1755142703.0847702,41.932424762684256,41.898163941630735,34.486866436337756,36.79705033875788
1755142703.1883166,41.94260434240006,41.90988513300946,34.450695310214854,36.77556945324639
1755142703.2391953,41.94757331328124,41.915617494101674,34.43299396271448,36.765054706691686
1755142703.3123262,41.95471475121604,41.923868687380434,34.407501230605575,36.749908948393426
1755142703.3673222,41.9600652917871,41.9300604936521,34.38836079848395,36.73853499676154
1755142703.5261726,41.97547840350708,41.947944468272794,34.333026962221766,36.705642829861816
1755142703.6112752,41.98369023290274,41.9575018484,34.30342541149365,36.68804015997254
1755142703.6718972,41.98951481901312,41.9642932350627,34.28237782509212,36.675521339945
1755142703.7732198,41.99922908557498,41.97564306279892,34.247178731646024,36.65458019271993
1755142703.8155324,42.00326459886462,41.98036659485586,34.2325207529807,36.645857735319815
1755142703.8969874,42.01102477871031,41.98946407336814,34.204274775881935,36.629046334412145
1755142703.935035,42.014626330219095,41.99369268977823,34.19113903844997,36.621226789893626
1755142704.017711,42.02246535667316,42.00291073222198,34.16248948311078,36.6041688943441
1755142704.0775895,42.028120216883934,42.009572517633295,34.14177215467666,36.59183112570018
1755142704.2283523,42.042311491574274,42.026336044588746,34.08959277377152,36.56074670566353
1755142704.2364206,42.04304328488673,42.02720225303001,34.08689471963552,36.559139021175795
1755142704.3881068,42.057213187891676,42.04400953454496,34.03450791774315,36.52791571165579
1755142704.5090292,42.06843588768665,42.05736839596561,33.992820868131396,36.503059145884706
1755142704.6147296,42.0781952018413,42.06901984489978,33.95642652136515,36.481350832309346
1755142704.7022588,42.08622015225309,42.07862503002855,33.92639897523584,36.46343480443294
1755142704.736462,42.08932791259831,42.082350714687216,33.91474573741247,36.456480558784854
1755142704.8890233,42.10327416764852,42.09911132444998,33.86227959820225,36.42516154069027
1755142705.0085957,42.1141372254959,42.11221404659604,33.82121560681891,36.40063852783665
1755142705.0853188,42.12105174307496,42.12057611794812,33.79498660878459,36.384970050679414
1755142705.2435913,42.135289905053824,42.13784961138475,33.740750406914415,36.35255900562482
1755142705.3596518,42.14566327031612,42.15048134542025,33.701041405544785,36.32881912952373
1755142705.412575,42.150367082995885,42.15622243382648,33.682980524092414,36.31801865407418
1755142705.5448272,42.16209209021629,42.170569335207844,33.63781029723854,36.29099888144352
1755142705.6487296,42.17125834104896,42.18182185203928,33.60234605330541,36.26977716659225
1755142705.6986887,42.175634818250124,42.18720587562852,33.58536598900919,36.259613893654134
1755142705.7821743,42.18294485419413,42.19621547296337,33.55693510236939,36.24259327797801
1755142705.8378062,42.18779205175471,42.20220121089664,33.538034897138296,36.23127589687281
1755142705.9930353,42.20127493794064,42.218900183482624,33.48525861811428,36.19966319395612
1755142706.0676572,42.20772002649124,42.22690848718935,33.45992326110107,36.18448197848421
1755142706.1071491,42.211110082391386,42.23112756754541,33.44656895270819,36.17647850262095
1755142706.2547321,42.223787743311824,42.246947401814516,33.39645459041438,36.146435237137304
1755142706.3267846,42.229926242708046,42.25463137319697,33.37208962545164,36.131823533560556
1755142706.4029796,42.236403332642325,42.262756393842444,33.34630934016428,36.116359455071695
1755142706.481687,42.24307475929722,42.27114385141946,33.31967817815231,36.100381086313064
1755142706.5323029,42.24734296455025,42.27651994726867,33.30259870248636,36.090131522597666
1755142706.6383634,42.256273619194786,42.28779425353516,33.26675624537157,36.06861679027334
1755142706.68291,42.259999917358066,42.29250874648696,33.2517582864822,36.05961200023857
1755142706.7825768,42.26833682047071,42.30307876459162,33.218110999991644,36.039405531584244
1755142706.8358464,42.27276935768752,42.30871120946974,33.200169209151234,36.02862819994177
1755142706.9535644,42.2825427579446,42.32116159870625,33.16047918648765,36.00478061622841
1755142707.0044181,42.28673848210655,42.326519896508536,33.1433849079549,35.99450684596564
1755142707.0114105,42.28729657521315,42.32723323748156,33.14110859334615,35.99313864155175
1755142707.0905757,42.29380320698643,42.33556045485308,33.114525790868306,35.97715857636743
1755142707.1563227,42.2991915910708,42.342471416052035,33.0924498494441,35.96388473139302
1755142707.2726216,42.30870275001619,42.354703382417014,33.05334508696389,35.94036497871042
1755142707.306224,42.31142685605183,42.35821466306568,33.04211224345528,35.9336073192129
1755142707.4033897,42.319314575267676,42.36840171991062,33.009504068020846,35.913986218801625
1755142707.4724824,42.32489318338238,42.375624703370356,32.986366510106706,35.90006012482443
1755142707.5825226,42.33372387086962,42.38708949663893,32.94961163363907,35.87793170154238
1755142707.6130838,42.33616635796699,42.39026735619044,32.93941734973297,35.87179281870704
1755142707.782006,42.34965653250445,42.40787287859652,32.88288983100652,35.83774174642562
1755142707.8396368,42.35420950216505,42.41383560639507,32.86372527771514,35.826193215790404
1755142707.9250133,42.36094602332506,42.42267752091326,32.83528859200549,35.809053405050314
1755142707.9967291,42.36657322480387,42.4300814588007,32.81145978425817,35.79468732665878
1755142708.0292697,42.36912162022625,42.433439936460644,32.80064579936853,35.78816663096243
1755142708.1323676,42.377197509647814,42.44410562948028,32.76628221929888,35.76744132654383
1755142708.1886282,42.381577043105196,42.4499041362762,32.74758665424575,35.7561628077317
1755142708.1955214,42.38210064170981,42.45059807037027,32.74534863224883,35.75481253453404
1755142708.3550556,42.39445909937102,42.46702006895597,32.69234582601376,35.7228256504648
1755142708.4366193,42.40075268315693,42.475415215146285,32.66522040336416,35.70644927246031
1755142708.5148394,42.40673447977223,42.48341488873059,32.639354024032166,35.690829004373086
1755142708.589512,42.412431428375214,42.491052334078226,32.61464174204335,35.675902013147265
1755142708.6314998,42.415617619868776,42.49533183901094,32.60078731856312,35.66753193979527
1755142708.7265644,42.422841430961206,42.50505597907776,32.56928683563115,35.64849689779551
1755142708.7869604,42.42739964314295,42.51120742624531,32.549345630933686,35.63644385065205
1755142708.928778,42.438081948681244,42.52567124346205,32.50241479381738,35.60806822177453
1755142708.9364223,42.43864219471777,42.526431681305525,32.49994570709382,35.606574985891235
1755142709.0788739,42.44924637517244,42.540860554043704,32.453064116438334,35.578215435527056
1755142709.1659572,42.45570282980844,42.54967915116537,32.424381024178174,35.560858065043206
1755142709.2262976,42.46016533365665,42.55578929139779,32.404493910233654,35.548820646085794
1755142709.311032,42.46640545972125,42.564354161197336,32.37659860016059,35.53193199656989
1755142709.3686156,42.47062651908522,42.57016163970741,32.35767156411747,35.520470362379825
1755142709.464789,42.47765737190197,42.57986006257035,32.32604122056837,35.501311214127945
1755142709.5394185,42.48307934535371,42.587360875324,32.30155884905735,35.48647762570807
1755142709.5457942,42.48353096812814,42.58798651453562,32.29951602371585,35.48523973875225
1755142709.7131853,42.49563582577024,42.6048053471379,32.244555370282825,35.45192592869019
1755142709.7830443,42.50064925143224,42.61179963028056,32.221674262604246,35.43805142970954
1755142709.791477,42.50124222938604,42.612628016705536,32.2189632958291,35.43640736189322
1755142709.8865623,42.508029282145664,42.62212644213588,32.187863973083545,35.41754398049941
1755142709.986767,42.51515403619811,42.632131378303264,32.15507652141424,35.3976503259785
1755142710.1089776,42.523794259451186,42.64431172892974,32.115118592377144,35.37339720284193
1755142710.1875346,42.5293097283864,42.652114565641156,32.08949722017581,35.35784078393887
1755142710.2745357,42.53539589160784,42.660750028319306,32.06111991899147,35.34060639395769
1755142710.3216343,42.538673520785935,42.665411647576875,32.04579160221012,35.33129500212735
1755142710.4199557,42.54549015117976,42.67513178090868,32.013808174844506,35.31186161730079
1755142710.4740338,42.549225500841665,42.68047274155741,31.99622156965414,35.30117318853885
1755142710.4797862,42.549605087662485,42.68101607245934,31.994432001156277,35.30008545480771
1755142710.6093657,42.558515992065026,42.693802014713796,31.9522922600768,35.274466441892656
1755142710.6161175,42.55896964728419,42.69445455764194,31.95014023993112,35.27315782041156
1755142710.7067814,42.56516471577915,42.70338138370925,31.920687006615168,35.255244746565396
1755142710.788404,42.57070921508519,42.71139592202344,31.894222330575218,35.239144715433646
1755142710.888976,42.57750504918475,42.72125211616069,31.861648414868604,35.21932213508
1755142710.934746,42.580584814657605,42.72573084935984,31.84683634702065,35.21030620594614
1755142710.9403503,42.58095293998619,42.726266700952124,31.845063749745922,35.209227156090954
1755142711.0261362,42.586698364733344,42.73464400047737,31.81733970745388,35.192347904286585
1755142711.100043,42.591624850963896,42.741848557266444,31.79347877906271,35.17781681566113
1755142711.2490602,42.60152412025791,42.75638587563714,31.74528144993879,35.148454278810014
1755142711.255317,42.60191868532832,42.756966999920856,31.74335335837351,35.14727935524003
1755142711.4054663,42.61179908223333,42.77156208952919,31.694892905269068,35.11774132393661
1755142711.4143236,42.612357895678045,42.77239005194048,31.692141721825596,35.11606395827768
1755142711.5500472,42.62121572302464,42.78555040781971,31.64838194891104,35.089377738472244
1755142711.555737,42.62157146480825,42.7860803804863,31.646618536979656,35.08830209706175
1755142711.6525507,42.62784249325916,42.795441175499306,31.615456553405142,35.0692907668398
1755142711.7119877,42.63167031055563,42.80117226749829,31.596363558814502,35.057639475759814
1755142711.821559,42.63869394474486,42.81172277137915,31.561186399536858,35.03616697883908
1755142711.883241,42.64262684640604,42.817650345529,31.541406651046856,35.02408978386971
1755142711.89112,42.64311487699721,42.81838689404164,31.5389480418918,35.0225884238322
1755142712.0289738,42.651860645564064,42.83162408194916,31.49473125518056,34.99558071863558
1755142712.0370743,42.65236157550779,42.83238445732218,31.49218955629705,34.994027866546126
1755142712.1346807,42.65850585621096,42.84173058450954,31.4609324925502,34.97492799199517
1755142712.1965852,42.6623804761182,42.84764307901801,31.44114362961123,34.96283263674632
1755142712.311724,42.669558830610136,42.85863585536281,31.404319863432722,34.94031855463872
1755142712.3591912,42.67244899188853,42.86307624825419,31.38943373783141,34.93121470528893
1755142712.4481788,42.677944263792924,42.87154229763271,31.361033254368245,34.91384199859309
1755142712.5036805,42.681354840258344,42.87681211925611,31.343342572893818,34.90301791328947
1755142712.6105607,42.68789726352462,42.88695469857306,31.309267343276215,34.88216323884591
1755142712.6798413,42.69210649439111,42.893503852751095,31.287245847288613,34.86868169880189
1755142712.7692995,42.69752863085575,42.90196789062305,31.25876360918476,34.85124026092657
1755142712.8280437,42.70106679238535,42.90750805389538,31.240107015708688,34.83981283342032
1755142712.8348045,42.70146304294531,42.90812936066959,31.238014089240785,34.83853074592132
1755142712.910025,42.705977161557655,42.915219446891776,31.21412099106125,34.82389227280046
1755142712.973026,42.709731581874316,42.92113341939648,31.194177890179006,34.81167099333698
1755142713.1081433,42.71775312889357,42.933821823775475,31.151348685442787,34.78541621207769
1755142713.116277,42.718223730305134,42.934568480435814,31.148826610842537,34.78386978008156
1755142713.1998847,42.723149974427756,42.94239970981186,31.122362248263357,34.76764042705075
1755142713.2805696,42.72787723380222,42.94994105213389,31.096857000959442,34.751994930469706
1755142713.3853264,42.73399199655793,42.959734869148626,31.063703596820677,34.73165152437748
1755142713.4490943,42.73768892422096,42.96567777720491,31.043569362224464,34.71929335393703
1755142713.5862074,42.74559214714767,42.978438117708784,31.000295299924716,34.692723206610395
1755142713.633674,42.74829829802488,42.98282511123316,30.985404180349303,34.6835772535041
1755142713.717646,42.75307284400582,42.99058759392277,30.959038337386744,34.66738007329555
1755142713.7675772,42.755901885874756,42.995200689312504,30.94335927731689,34.657745868480596
1755142713.849605,42.76053568614956,43.00277884009405,30.91758575178214,34.641905454703874
1755142713.916615,42.764310180484834,43.00897227664132,30.89650613134772,34.62894664569119
1755142714.040761,42.771262234344974,43.02042885052467,30.85747618788845,34.60494499655917
1755142714.1136527,42.77531311007828,43.02713434044503,30.8346097134453,34.59087844331374
1755142714.1216898,42.775747675838176,43.027855008603765,30.832151166696146,34.58936583495505
1755142714.252001,42.782946322132645,43.03983074253702,30.791268037036414,34.56420678905221
1755142714.337901,42.78764918875078,43.047693492273154,30.76439696839349,34.5476645338394
